,0
A0A256GBS6,28.0
A0A0D0V8A1,28.0
K6WIW1,28.0
A0A840ZN31,27.5
A0A7Y9GI63,27.0
A0A090T9S7,28.0
A0A0U5BXC9,27.0
A0A3N2CXC7,27.0
F2NML7,70.0
A0A3B0MRY0,20.0
E4U983,60.0
F7ZLX6,21.0
A0A511SWH1,28.0
A0A1I5YIP6,28.0
A0A1L8CWS1,65.0
A0A4R1HVE4,28.0
B0K9Z4,65.0
A0A1G7AUZ1,29.0
D5QHL1,27.799999237060547
A0A6P0UAC4,28.0
A0A1H7S1G9,29.0
A0A0D0QE76,30.0
C1DT63,68.0
A0A1H7N2T8,29.0
A0A1L8CSQ8,65.0
A0A1C4VGH2,27.0
F2NN74,70.0
A0A1W1X8I3,60.0
A0A177E7U1,65.0
A0A368ZIS9,25.0
A0A8I0HFT7,27.0
A0A1X3F4J4,30.0
A0A1G8BGC9,75.0
A0A3D9CTU5,30.0
A0A4V3V805,30.0
A0A177E7L2,65.0
A0A7W7PUX0,26.5
V8QTV5,28.0
A0A6P2RCJ9,30.0
S5SWI3,25.0
A0A840ZTT7,27.5
A0A1S7FV73,30.0
D9RYH1,67.0
A0A542EQV4,29.0
A0A1L8CRK0,65.0
A0A1S1XLD0,27.0
A0A7G7BK52,27.0
A0A1S6J919,27.0
A0A7W7LYS7,26.5
A0A3N9UB42,30.0
A0A1H1D4F7,28.0
A0A1H3API4,28.0
Q9X1X6,75.0
A0A562I2A8,27.0
F2KRR8,75.0
A0A6A9QHR2,88.0
A0A7W4USP0,29.5
A0A0R2FK10,30.0
A0A1R1F303,30.0
F2KRU7,75.0
A0A1G7WLE6,28.0
A0A7W7RAA2,27.5
C1DVJ2,68.0
A0A7W9JBV9,28.0
A0A6A9QI45,88.0
A0A6H9Z3D9,28.0
A0A841DR75,29.0
E4SGG3,70.0
A0A7Y9K9P4,27.0
A0A2C8F538,30.0
A0A1L8CTX0,65.0
A0A1J4MXL5,27.0
A0A4Y8Z033,28.0
A0A918N2C0,28.0
F2KSK9,75.0
F2NMN2,70.0
E4U975,60.0
A0A1H8KP80,30.0
A0A1W1WZY1,60.0
F2NMR2,70.0
A0A839ZCK6,29.0
A0A366AYA0,20.0
A0A1N7DST8,28.0
C7P9Q3,85.0
C7P9P5,85.0
A0A0U5FFG0,27.0
A0A1R1EAN5,30.0
F2NNL2,70.0
A0A1W1XX83,60.0
A0A7W3TDZ8,28.0
A0A1H9B560,28.0
E4UA81,60.0
A0A1I3VVR2,17.0
A0A177E9L1,65.0
I3CL78,29.0
A0A1H3I1H7,28.0
A0A919WCJ7,28.0
A0A561SPB5,28.0
A0A1G6Q8H1,28.0
A0A1G7Y5H3,75.0
F2NQB3,70.0
A0A1L8CYL9,65.0
A0A064CRS7,29.0
A0A1W1XX19,60.0
E4SE27,70.0
A0A286HCN6,29.0
F2KN66,75.0
C7P730,85.0
A0A6A9QDV0,88.0
A0A1M5A9L7,60.0
F7ZJK4,21.0
E4U897,60.0
A0A1G7ZTI7,75.0
A0A1G6WI80,29.0
A0A7I7Q0M8,29.0
A0A4R7VPF6,28.0
A0A7Z0LRW7,22.0
G7GKK6,30.0
A0A7W4P391,28.0
A0A0L0IVT2,28.0
A0A265E339,29.0
Q56320,75.0
A0A6A9QF80,88.0
G7Z2Y1,30.0
G4H8G5,30.0
A0A1M7GW65,30.0
A0A0S2G038,30.0
A0A4R7VBZ5,28.0
A0A6A9QEH7,88.0
A0A1H7DWT4,30.0
A0A7X0IGM9,28.0
A0A1W2A780,28.0
A0A250VWA5,26.66666603088379
G7GLV2,30.0
A0A3L8R8L8,27.0
A0A0R1Q9L3,30.0
A0A859R4B9,28.0
E4U7B2,60.0
A0A4Q4KGX6,10.0
E4U4Y9,60.0
A0A7H0GF53,30.0
A0A2Z5ZHU7,30.0
A0A1L0B5N9,13.5
A0A4Y4BYQ5,28.600000381469727
E4SCA1,70.0
A0A2S8SEA4,29.0
A0A1R0KWS4,28.0
A0A1H8D3F2,30.0
F2NLR8,70.0
A0A7X0M906,28.0
A0A853DVZ1,29.0
A0A7K3QJA4,27.0
A0A177E8U8,65.0
A0A6G4ATR4,28.0
A0A1W1X099,60.0
F2KQE2,75.0
A0A0A0NVH4,27.0
D9S318,67.0
A0A7G5YXG2,28.0
A0A1I2B1Y2,27.0
A0A1W1ZTB6,28.0
A0A4S3KHP5,25.0
A0A1L8CRK5,65.0
A0A7I7Q105,29.0
E4SGV0,70.0
D9S150,67.0
A0A7Z0RZX3,22.0
A0A556ASB7,30.0
A0A1W1XLD5,60.0
A0A4Y4CV26,27.0
A0A8H2LCA7,22.0
A0A401IWY1,29.0
A0A4Y4AYX3,22.5
A0A5C6U211,28.0
F2NLR0,70.0
A0A4Y4CMK7,27.0
A0A4Q1VHX9,28.0
A0A1J4NCR2,27.0
A0A7W9AF93,28.0
E4SB87,70.0
A0A839RM22,29.0
A0A6A9QG71,88.0
A0A1W1XKQ2,60.0
C7P9C4,85.0
Q9X1P2,75.0
A0A1L8CUQ8,65.0
A0A6P0UD30,28.0
A0A0D0Q9U6,30.0
A0A7I9ZXL9,28.0
A0A1I2DF19,29.0
A0A1I1NBW9,12.0
E4U5B9,60.0
A0A1L8CWZ8,65.0
A0A1U7CSS6,28.0
A0A1M4V1A6,60.0
A0A1C5HDD1,27.0
E4SHH6,70.0
C1DU76,68.0
A0A1R1ELW7,30.0
C7P955,85.0
A0A1I2AZ31,30.0
A0A0M9VJH5,27.0
A0A510V9M7,29.0
A0A495VKK3,28.0
A0A177E9G8,65.0
A0A1T5E6W1,20.0
C1DVW4,68.0
A0A318RB10,28.0
A0A511CXK9,29.0
A0A1T4SHD2,28.0
C1DUN6,68.0
D9S2F5,67.0
A0A8J3B0N2,28.0
A0A3G7U2S8,29.0
A0A3N1XHY8,30.0
A0A6A9QBX8,88.0
A0A1S6RLS6,26.5
E4U936,60.0
A0A0P9K1H3,27.0
K6XQ93,28.0
A0A0P9C6N3,30.0
F2KQN1,75.0
A0A841DR35,29.0
F2KRX8,75.0
A0A839RL38,29.0
F2KRC0,75.0
Q9X0M6,75.0
A0A1M4WKV3,60.0
A0A7Y1RYD9,28.0
A0A8J7CRZ8,28.0
A0A6H9YR55,28.0
A0A561VJ20,28.0
A0A6P2MJE4,30.0
A0A0A6VV52,29.0
A0A6A9QEN8,88.0
E4U7Z7,60.0
C7P5B9,85.0
A0A3D9BJN6,29.0
C1DVY5,68.0
A0A1M5MXT2,28.0
E4SFA3,70.0
A0A1M7HVF0,30.0
A0A0A0NQI3,27.0
C7P5K5,85.0
A0A1C5INP9,27.0
A0A2B0D4W5,30.0
B0K9N7,65.0
A0A8J7CFH7,28.0
Q9WZG0,75.0
A0A4Y4C6E5,28.600000381469727
C1DTJ6,68.0
A0A7X5ZUC5,30.0
F2NPX1,70.0
A0A1T5ALD4,20.0
A0A1I5T5M0,27.0
A0A841Z958,30.0
A0A1I1TKB6,30.0
A0A095T2R2,28.0
A0A1L8CWF0,65.0
H8FUQ4,26.0
E4U8D5,60.0
A0A1G7ZU53,75.0
D9S275,67.0
A0A2C1J468,30.0
E4U6J9,60.0
A0A7W6LGW5,30.0
A0A1G8JWH4,30.0
A0A1L8CS12,65.0
A0A318RHN8,28.0
A0A1I2J833,27.0
A0A1W1X6D0,60.0
A0A2T0R6J9,28.0
F2KQH7,75.0
A0A6H9YNF4,28.0
C7P7C9,85.0
A0A1W1XIV7,60.0
A0A1G6MZ98,28.0
F4GKZ6,30.0
A0A4Y4AVA7,22.5
A0A117P7R8,27.0
A0A543FV86,28.0
A0A7W9ED88,28.0
E4UAH7,60.0
A0A1X7EYY1,30.0
A0A3N2BE08,30.0
A0A3A9ZH94,29.0
A0A1W1XQH3,60.0
A0A1W1XP21,60.0
A0A4V3EPV3,28.0
A0A316EM46,30.0
A0A8G2C7P8,30.0
A0A2B0D8P6,30.0
A0A1C4TW01,27.0
A0A543FNN8,28.0
A0A1E5E1Q9,29.0
A0A7J0BRJ2,28.0
A0A1L8CVJ9,65.0
F2NKP9,70.0
Q9X0R3,75.0
A0A3A5JVZ8,29.0
E4U744,60.0
A0A6G4ABV6,28.0
A0A6G4W5N1,30.0
A0A1M4XNQ7,60.0
F2KSR9,75.0
A0A225SVH0,29.0
A0A1W1X0L4,60.0
G4HAQ6,30.0
A0A0A2MCX5,29.0
E4U7K5,60.0
A0A250VQQ1,26.66666603088379
F2KR31,75.0
A0A1H7VI02,29.0
K8E708,30.0
A0A1G8EL20,75.0
A0A1H8AAM4,30.0
A0A2B3IWN7,30.0
A0A6A9QNR2,88.0
A0A3A5JPI3,29.0
A0A1H2PDG9,30.0
A0A1M6GD32,28.0
A0A7U9L0L4,26.5
A0A085Z3K2,28.0
A0A177EAA3,65.0
A0A7X0IB31,28.0
A0A1W1XP33,60.0
A0A8B4QS30,29.0
A0A1W1WYS0,60.0
A0A1I1RLU5,12.0
Q07ZV6,21.0
A0A920BQI1,28.0
F2NK92,70.0
A0A3G7UEL7,29.0
A0A1G8FLJ9,75.0
A0A7U9PZW3,26.5
A0A557PC96,28.0
A0A0A0N6P2,27.0
A0A859QPQ8,28.0
A0A2N9CTC2,30.0
A0A177E9B2,65.0
C1DU03,68.0
A0A7W7R538,27.5
A0A4Y8Z988,28.0
A0A064CKV2,29.0
A0A7W5TR60,28.0
A0A366B1M3,20.0
Q9X0B3,75.0
A0A7W7MWE2,29.0
F2NKV7,70.0
A0A4Q1V4M8,28.0
A0A511UL92,29.0
C7P6Q4,85.0
A0A7W7PW61,26.5
A0A1L8CYD8,65.0
A0A1H9BXH8,28.0
A0A7G9QRV4,30.0
D9S3F7,67.0
A0A7W5FKB0,28.0
A0A561VGI1,28.0
F2NMS8,70.0
A0A4Q7D0M0,30.0
A0A1S6RVL2,26.5
C7P701,85.0
A0A1W1XAY9,60.0
A0A917KUL8,27.0
A0A6A9QM78,88.0
F6FWX3,28.5
A0A1R0KVS5,28.0
A0A1H2IC37,28.0
A0A1H7ICA7,30.0
A0A1I5SCL6,28.0
A0A1H1IZT2,30.0
A0A1L8CS03,65.0
A0A1I1VGY8,30.0
A0A557P6J7,28.0
C7P8H3,85.0
D9S3R0,67.0
A0A1I1S2L0,30.0
A0A286TT17,26.66666603088379
A0A3G7TZA4,29.0
A0A327Z674,28.0
A0A1M4ZF80,60.0
A0A1H9Z2Y8,28.0
E4U9T7,60.0
A0A1H4CY21,27.0
A0A1Y6H4E8,28.0
A0A7W7WSM4,28.0
A0A1W1X113,60.0
A0A7W7SMK6,28.0
A0A1W1XTZ9,60.0
A0A1L8CVS2,65.0
C1DX96,68.0
A0A2T0R862,28.0
D9RXT0,67.0
A0A1I3KH53,25.0
A0A1M4Y403,60.0
C7P980,85.0
A0A177E4N8,65.0
A0A1I2IMG0,30.0
A0A6A9QG02,88.0
F2KRM2,75.0
F2KRF4,75.0
A0A561ST08,28.0
A0A1H1H4P2,30.0
A0A7K3RRC8,27.0
A0A1H2PF45,30.0
A0A0D0IMQ7,30.0
A0A1G8ABN0,75.0
A0A117PIU8,27.0
A0A177E8A1,65.0
A0A071MF63,30.0
A0A7W7N195,29.0
A0A840ZI30,27.5
A0A2T0R590,28.0
A0A4P7UHQ2,28.0
A0A1G8EH45,75.0
A0A0K8MHA6,30.0
E4U464,60.0
A0A2K8KBH3,28.0
A0A511TBZ0,28.0
A0A177E5S5,65.0
A0A1H0FC68,28.0
A0A0U3ND91,28.0
A0A1H1J2N4,30.0
Q9WXR7,75.0
A0A101PXU0,27.0
Q60034,75.0
A0A6H9Z3V1,28.0
A0A143H9Y8,30.0
A0A1H3QBE1,28.0
A0A918EFX5,27.33333396911621
C7P7J2,85.0
C1DWK3,68.0
A0A1I7EW50,28.0
Q9WXT6,75.0
A0A561SSS7,28.0
A0A1C4ZRR4,27.0
C1DTU3,68.0
A0A7W9AF13,28.0
A0A6A9QRE9,88.0
A0A1H2N4M8,30.0
A0A6A9QGU8,88.0
A0A090IBE8,13.5
A0A1I1QGD9,29.0
F2KPH3,75.0
A0A2T3L6C6,25.5
D9S0P0,67.0
F2KR19,75.0
A0A2B0DA33,30.0
A0A7Z8Y3E9,29.0
A0A0F4JM16,27.0
A0A6A9QE15,88.0
A0A6P2L699,30.0
A0A090T3D1,28.0
C1DUH5,68.0
A0A1G5H8T1,30.0
A0A1X6YLY0,25.0
V8QWB4,28.0
F2KPB7,75.0
A0A1W1XNJ5,60.0
A0A1S6J6I8,27.0
A0A0G3DU34,30.0
F2KN79,75.0
A0A7X5BUM0,28.0
A0A1H2P392,30.0
P29396,75.0
A0A7X0MTW4,25.0
A0A807AFN2,27.0
E4SD81,70.0
A0A7G9QRT6,30.0
A0A1W1XNZ8,60.0
D9S0H2,67.0
A0A1H3RW95,28.0
D5DY68,30.0
A0A064CS26,29.0
A0A2V4VZD9,30.0
A0A1M4SGI3,60.0
A0A1J4N101,27.0
A0A7W3TI26,28.0
A0A1E5PU51,27.0
A0A1L8CYL7,65.0
A0A1M4TUC8,60.0
E4UAJ7,60.0
A0A4Y4B232,22.5
A0A1W1XN09,60.0
A0A1G7WBN7,28.0
A0A177E9T8,65.0
A0A0F5VEH0,28.0
A0A066TP49,27.0
A0A0D0IKN2,30.0
Q9X1Q7,75.0
A0A1V4T046,28.0
A0A7Y9KGY3,27.0
A0A5C6ZVJ8,22.0
B0K7X1,65.0
F9UAE8,26.0
A0A6A9QEQ6,88.0
A0A7W7ALJ1,27.0
A0A177E896,65.0
A0A7X0M5A0,28.0
A0A4V2SL82,25.0
D9RYU2,67.0
F2RAA7,27.0
F6FQ56,28.5
E3HBV9,30.0
A0A6A9QI51,88.0
A0A2T5IPL1,27.0
A0A1I2E3D4,29.0
A0A6G6JW74,28.0
A0A8J7MBR5,21.0
E4SET1,70.0
A0A177E8G2,65.0
A0A1H8I670,28.0
A0A1M4S708,60.0
A0A3B0MXB1,20.0
A0A5C4S1F3,25.0
F2KSY5,75.0
F2NLI3,70.0
A0A7Y3ILL7,28.0
F2KPQ4,75.0
A0A1G8FBN4,75.0
A0A1E5PKQ1,27.0
F2KR32,75.0
A0A918EF36,27.33333396911621
A0A2P8H8R1,30.0
A0A7W4ZLQ0,26.5
D9S3L1,67.0
A0A0F5PRP5,12.0
A0A1U7CXK4,28.0
A0A7Y9KH87,27.0
D9S0H6,67.0
A0A920BPR5,28.0
A0A0A2MB47,29.0
A0A1I3PI96,25.0
D9S2Z8,67.0
P38511,75.0
A0A7W7EZ34,27.0
D5DSF7,30.0
D9RYK3,67.0
A0A561SQW7,28.0
A0A542EVY5,29.0
A0A6G6JSW8,28.0
A0A4S5E384,20.0
A0A923I2A1,20.0
A0A1G8DD92,75.0
A0A066TPR6,27.0
Q9WYT9,75.0
A0A1X7D449,28.0
A0A1H1LRR4,28.0
A0A1L8CS36,65.0
A0A512LAH0,30.0
A0A561VGD2,28.0
A0A975F875,26.0
A0A1M4ZFU9,60.0
A0A1H3VM43,30.0
E4UAV3,60.0
A0A4S3KQE4,25.0
A0A421DIT9,28.0
A0A3A9ZSY1,29.0
A0A1H2WM91,28.0
A0A0P9KMV2,27.0
A0A2K8KFX7,28.0
A0A1G8LE44,30.0
A0A0P9KKW8,27.0
A0A1W1XWQ6,60.0
A0A6A9QBA3,88.0
A0A368ZK60,25.0
A0A7W7ANI9,27.0
C7P7V3,85.0
A0A7W7EWL0,27.0
Q9X1Y1,75.0
A0A512M3X0,30.0
F2KS92,75.0
D9RZS5,67.0
A0A512M725,30.0
A0A4Y8Z9Z5,28.0
A0A1M4YC49,60.0
A0A1W1XMY8,60.0
Q9WY04,75.0
A0A1G9AU18,30.0
D9RZ86,67.0
A0A177EA66,65.0
A0A839RSI8,29.0
A0A3G7U477,29.0
A0A177E7S5,65.0
D9S2Z5,67.0
A0A1M4TSW3,60.0
A0A387FLU1,28.0
D9S2J6,67.0
A0A7K3QB05,27.0
A0A840EV33,29.0
A0A318D5F6,29.0
B0K9H5,65.0
A0A1H2N053,30.0
F2R7W7,27.0
A0A7I9ZIP2,28.0
E4SG08,70.0
A0A0U5FTW5,30.0
A0A7Y9KH05,27.0
A0A4Y4CQL4,27.0
A0A1I7HWT2,28.0
D9S2L5,67.0
A0A3N2BG10,30.0
D9S2F0,67.0
A0A7I9ZKT5,28.0
A0A1S6JHM2,27.0
A0A0A6VPH7,29.0
A0A7R7FSC9,30.0
A0A1W1XMJ9,60.0
A0A1Y0I208,27.0
A0A6A9QHH5,88.0
A0A7G9QVS7,30.0
F2KQD4,75.0
Q9WYT6,75.0
A0A2V4W6L7,30.0
Q9X2H3,75.0
D9S1Q4,67.0
Q9WZH6,75.0
A0A1H9SWL1,28.0
A0A1C5JYB5,27.0
D9RZT4,67.0
A0A7W5FDF1,28.0
A0A177EAK9,65.0
A0A7K3S065,27.0
A0A2R5ESV4,30.0
A0A1M7ZWD3,30.0
Q9WYY0,75.0
A0A1L8CUZ6,65.0
A0A177E808,65.0
A0A1G7WIC4,25.0
A0A1L8CXZ5,65.0
A0A1N7DT01,28.0
A0A0H4R0T8,30.0
A0A3E0B6I7,28.0
A0A177E936,65.0
A0A841Z203,30.0
A0A3A5JSV8,29.0
A0A1H8PJ83,30.0
A0A066TY62,27.0
E4U709,60.0
E4SD52,70.0
A0A177E7R7,65.0
A0A1M7ZVE3,30.0
A0A0M8MAN8,27.0
F2KMN9,75.0
E4U4Z7,60.0
A0A918EDM7,27.33333396911621
A0A6A9QGZ4,88.0
A0A7U9PYI4,26.5
M3FJP2,28.0
A0A1H2XAQ3,28.0
C1DX26,68.0
E4SGC2,70.0
A0A1C5J284,27.0
A0A1W1X4F8,60.0
A0A1W1XW38,60.0
A0A1N6ZL95,28.0
A0A3B0MH73,20.0
A0A177E6C4,65.0
A0A1L8CSB5,65.0
A0A0U3NCC7,28.0
E4U8C6,60.0
A0A0M8MJ78,27.0
A0A1G6MM76,28.0
C1DTT9,68.0
E4SCY4,70.0
A0A561T1M7,28.0
C7P5K1,85.0
A0A1R1ECG4,30.0
D9S2A2,67.0
A0A6A9QK41,88.0
A0A656Z8V4,30.0
A0A1L8CTU7,65.0
A0A1W1X8Z4,60.0
C1DU50,68.0
A0A1I1UDY8,30.0
E4U7Z8,60.0
A0A1L8CXM6,65.0
A0A1W1XGE9,60.0
A0A0X8XW10,28.600000381469727
D9S0S9,67.0
A0A066TNC3,27.0
D4GHE3,28.66666603088379
D5E342,30.0
A0A1G6E915,30.0
A0A511T1G7,28.0
A0A401J5Q2,29.0
A0A7W7ALA3,27.0
A0A1M7IZA0,30.0
A0A1S6RNL6,26.5
F2KPX1,75.0
F2NPE7,70.0
A0A177E9L8,65.0
A0A656Z7L7,30.0
A0A7W7ITT3,30.0
A0A6G6JLS1,28.0
A0A0B8XMQ3,28.0
A0A177E5T2,65.0
A0A090SWE8,28.0
A0A1N7EM59,28.0
A0A6A9QDV5,88.0
A0A1Q8SWA7,28.0
A0A327Z5W5,28.0
C1DW16,68.0
A0A919JDQ8,27.0
E4SB05,70.0
A0A6A9QL56,88.0
A0A1L8CWS9,65.0
A0A0A0BDB8,30.0
A0A511T653,28.0
A0A2P8HVX2,30.0
F2NMR3,70.0
A0A6H9Z466,28.0
A0A1M4YVP6,60.0
A0A7W4ZQ26,26.5
A0A919T4Z4,28.0
A0A1G7DG93,28.0
A0A1L8CVZ4,65.0
A0A1G7XSZ1,25.0
A0A918ICC9,28.0
A0A4P7UD53,28.0
A0A8G2C8N8,30.0
A0A225SNB4,29.0
A0A1M6TJ84,30.0
E4SGM0,70.0
A0A919WD72,28.0
A0A1L8CUZ8,65.0
A0A0F4JNJ0,27.0
A0A6A9QRS9,88.0
A0A6G4ARY4,28.0
E4U7Q3,60.0
A0A0D0H8J9,30.0
A0A1L8CXC7,65.0
A0A7X0FEI1,28.0
E4U5Q4,60.0
A0A086AF44,29.0
E4U7B0,60.0
A0A495WCV6,28.0
A0A1J6W1P2,30.0
A0A323V3G4,29.0
A0A1W1XDH4,60.0
A0A917KHA6,27.0
A0A918IE43,28.0
A0A7W4P5R5,28.0
A0A2T0R3E7,28.0
G7GS59,30.0
E4SGP9,70.0
A0A3L8QXR3,27.0
C7P670,85.0
A0A177E785,65.0
A0A1I5UE21,27.0
C1DTB9,68.0
B0KC16,65.0
A0A1W1XHC9,60.0
A0A1G8AB58,75.0
A0A085GMF6,30.0
A0A8E2W6X8,26.5
D9RXL8,67.0
A0A7D4E5M1,30.0
A0A1W1XWG8,60.0
F2KPJ7,75.0
A0A1R1EJ43,30.0
F2NPC2,70.0
A0A6A9QJ80,88.0
E4U6Z3,60.0
E4U374,25.0
A0A1I1USU6,29.0
A0A177E659,65.0
A0A1G7GGX8,28.0
A0A919WDF3,28.0
A0A6A9QB10,88.0
A0A561T4S1,28.0
A0A117NZ28,27.0
Q9WYW0,75.0
A0A1H3ZVI0,13.0
F2KP22,75.0
A0A177E8W8,65.0
A0A2T0QWP3,28.0
F2NLA6,70.0
A0A316ENZ2,30.0
A0A4P7UBA4,28.0
E4SFL2,70.0
E4SGS2,70.0
A0A1H8TNN8,28.0
A0A1S9GPW7,30.0
A0A1R0KGA4,28.0
A0A7W3TGY9,28.0
A0A1M4TKT4,60.0
A0A1L8CWW2,65.0
A0A7W5AEM9,28.0
B0K8S0,65.0
A0A4Y4CR98,27.0
A0A1I2AP62,30.0
A0A177EB49,65.0
A0A1L8CYL6,65.0
A0A1G6UTA1,28.0
D9RZG0,67.0
A0A4S3PK16,30.0
A0A511T9C1,28.0
A0A1M4ZG64,60.0
A0A1I4AYJ9,17.0
A0A1G7Y1S4,25.0
A0A256GPM9,30.0
A0A6A9QCI3,88.0
A0A7W7EZI6,27.0
A0A7W7SPU0,28.0
F2KRM5,75.0
A0A0T9TXG5,29.0
A0A1M4XNG2,60.0
G7GWC6,30.0
A0A511SVB9,28.0
D3EZ29,29.0
A0A1M5M7Y7,28.0
A0A177E9A9,65.0
A0A1G8K8V9,21.0
Q9WZC3,75.0
D9S1J7,67.0
M3FWN5,28.0
A0A1H2IX71,28.0
A0A0G2ZYY6,28.0
A0A7W9SU65,30.0
A0A317NIQ2,29.0
A0A1M7ZWY8,30.0
A0A1G8AXV7,75.0
A0A918I9L1,28.0
D9S0R8,67.0
A0A1L8CTF0,65.0
A0A1H3X8H8,13.0
A0A1W1XIF9,60.0
F2KPX0,75.0
E3H6F7,30.0
K6X203,28.0
A0A7G7BRB5,27.0
A0A918AQG6,27.33333396911621
A0A561SPM4,28.0
E4U6N1,60.0
E4U532,60.0
A0A1H4NNN7,29.0
A0A7X6N4P7,26.0
A0A512M9V2,30.0
A0A4Q7UUP2,28.0
A0A918JRM4,28.0
A0A0F4IWE1,27.0
A0A7Z8Y345,29.0
A0A7W9JDF2,28.0
A0A7K3RP73,27.0
A0A0A0B6A8,30.0
A0A316ETA1,30.0
A0A1W1X8W5,60.0
Q9WZD4,75.0
F2KS39,75.0
F2NMQ4,70.0
A0A1M4TJR5,60.0
A0A7W4JQD7,28.0
A0A7G5Z0K3,28.0
C7P953,85.0
D9S2X9,67.0
A0A7W9CUR6,26.0
A0A1C5JF51,27.0
B0K842,65.0
F2KRG5,75.0
A0A1I2J1E7,27.0
A0A6A9QCR1,88.0
A0A1W1XHW3,60.0
M3FTA1,28.0
A0A7X0JWI1,25.0
D9RZ55,67.0
C7P6F4,85.0
A0A7W7LZP9,26.5
A0A1G6P022,28.0
F2NLS2,70.0
A0A1W1XMT9,60.0
A0A066TZJ6,27.0
A0A1G7R6E4,28.0
M3FL95,28.0
C1DTZ5,68.0
A0A4Q7UVK1,28.0
A0A1H7JWK8,30.0
D2QLJ0,26.0
D9S1Y2,67.0
A0A7Y9X4E6,28.0
B6BJ15,15.0
E4SHD9,70.0
A0A2T3L464,25.5
A0A1R1F4K8,30.0
A0A1L8CTJ8,65.0
A0A917NLM1,27.0
A0A0F4JGT8,27.0
A0A921MDS8,28.0
F2NKF5,70.0
A0A117P570,27.0
F2NMR0,70.0
A0A556ABB0,30.0
A0A1M7ZUD7,30.0
A0A256GKA7,30.0
F2KPU1,75.0
A0A0K8MGU7,30.0
A0A7W3TIZ5,28.0
A0A1W1X8A4,60.0
Q9X2A9,75.0
A0A916TU26,28.0
A0A7X0IDS2,28.0
A0A347UW65,28.0
A0A7W9SPN7,30.0
C7P650,85.0
A0A1I1UTC5,30.0
C7P5W0,85.0
G7ZBR7,30.0
A0A1L8CV39,65.0
A0A1E5PYP5,27.0
E4UA72,60.0
A0A0B2AB06,28.0
A0A1G7MPS6,28.0
F2KMN7,75.0
A0A4Q7V5D6,28.0
A0A1L8CSH8,65.0
A0A1W1XM58,60.0
A0A327Z831,28.0
A0A1C4VSJ2,27.0
A0A4Q7USR8,28.0
A0A1L8CSH2,65.0
A0A0S2GDI6,30.0
A0A256G5J7,30.0
A0A177E658,65.0
A0A917NW81,27.0
A0A7I7QE70,29.0
A0A1G6XSV4,29.0
A0A1W1XQP5,60.0
A0A4R2NZE8,25.0
A0A841ZBE5,30.0
C1DXN6,68.0
A0A7U9KUY3,26.5
A0A1S6R887,26.5
A0A2T3J327,28.0
A0A6G4WN72,30.0
A0A1W1XXB7,60.0
A0A316J0Q9,28.0
A0A561T516,28.0
A0A1G7PJ65,28.0
A0A8E2WB50,26.5
A0A4R7JIT0,28.0
A0A5C6U1W5,28.0
G7ZA17,30.0
A0A0R1QDI6,30.0
E4SEW3,70.0
A0A859QM60,28.0
A0A7W9J6L4,28.0
Q9WZA1,75.0
A0A177E6D3,65.0
D9S2C9,67.0
A0A368ZML3,25.0
A0A1U7CUC4,28.0
A0A2V5L2B7,16.0
A0A7W9JD24,28.0
C1DV89,68.0
A0A1I1JHN8,12.0
A0A5D4SZP1,30.0
A0A1W1XWF1,60.0
C1DV46,68.0
A0A7W9W686,30.0
Q9X2C0,75.0
A0A7X5ZW59,30.0
A0A918N1M7,28.0
A0A1M4ZQQ9,60.0
F2KSF1,75.0
A0A4Q4KM89,10.0
A0A0P9GL00,30.0
A0A919MLS1,27.0
A0A1M4XMI2,60.0
A0A066U4I8,27.0
G7GT63,30.0
A0A1H3TJ25,28.0
C1DV42,68.0
A0A6P0UH09,28.0
A0A1M5EAI7,25.0
A0A841DIC2,29.0
A0A098FW57,27.0
A0A7W7AKE9,27.0
A0A085G3I2,30.0
D6Z0V2,30.0
A0A177E6T0,65.0
A0A318RIN7,28.0
A0A2S8RWI0,29.0
A0A1X3GEW1,30.0
A0A840ZU38,27.5
A0A1L8CSU2,65.0
A0A1X3FDD3,30.0
A0A7G5Z2Z7,28.0
A0A841Z9G5,30.0
A0A6A9QIH0,88.0
F2RI24,27.0
F2NPD6,70.0
A0A2V5L7I5,16.0
Q9X0Z5,75.0
A0A2U3APE4,27.0
A0A7W5ANL6,28.0
A0A4Y9AGM3,30.0
A0A177E423,65.0
A0A6A9QKS0,88.0
A0A316EKR7,30.0
A0A1H0D3L7,28.0
A0A7W7RCD6,27.5
A0A1G8AUW3,75.0
D9RYG2,67.0
A0A177E9C1,65.0
C1DX65,68.0
A0A1I7F6A1,28.0
A0A2T0UEJ6,29.0
E4SGW8,70.0
A0A1W1X615,60.0
A0A1H5VGY3,30.0
I3CL83,29.0
A0A1H3YUZ4,13.0
A0A0S7EB49,29.0
A0A1W1XU36,60.0
A0A4S3PLI5,30.0
A0A7K3QF79,27.0
A0A1H9TQG2,28.0
D9S1D4,67.0
A0A1L8CYH7,65.0
A0A098FPS2,27.0
A0A1I7IUA8,28.0
C1DTS6,68.0
F9U7U7,26.0
F2NPH9,70.0
A0A1W1X9R6,60.0
A0A7Y3IKE6,28.0
C1DWK1,68.0
A0A3N9UK53,30.0
A0A4R6RP37,27.0
A0A1C5HTW6,28.0
C7P6H3,85.0
A0A561WSH3,28.0
E4SHX9,70.0
A0A1R1E526,30.0
C1DT93,68.0
